,ID,Date,Text
215,EPA-HQ-OPP-2024-0562-0220,"Posted by the Environmental Protection Agency on Feb 12, 2025","I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities from toxic pesticides -- those communities are full of children!

Blocking those laws would also keep state and local officials from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

Don't overturn state and local pesticide regulations! Thank you.

Thank you,
Paula Brobst
Laporte, CO 80535-0509"
216,EPA-HQ-OPP-2024-0562-0142,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

When I was growing up, there were hundreds of honeybees at a bush we had in our front yard, together with hundreds of small butterflies that fed from the nectar on that bush every spring. Today, that same kind of bush on our street attracts almost no honeybees, and I haven't seen a single one of those little butterflies that used to be everywhere in two decades! This is alarming! And pesticides are certainly a big part of the alarming state of the honeybee population in the US.

I urge you to take serious action to protect these important local laws.

Thank you,
Patty Wipfler
Palo Alto, CA 94306-3835"
217,EPA-HQ-OPP-2024-0562-0211,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. It is unfathomable that toxic sprays of any type be sprayed without large red signs warning users of that location to ‘stay away!’ And/or closing the area off until deemed safe for children, dogs. Does the local wildlife and fish have way to be notified of toxic spraying in/near/downstream from their homes? Let’s hope the toxin doesn’t trickle down to clams and salmon we like to eat.

Thank you,
Denise Stotsenberg
Coupeville, WA 98239-3028"
218,EPA-HQ-OPP-2024-0562-0187,"Posted by the Environmental Protection Agency on Feb 12, 2025","I ask you to protect our communities from harmful pesticides by rejecting all efforts to overturn state and local pesticide regulations. These regulations are designed to keep us, the American public, safe from increased exposure to the already harmful levels of pesticides in our soil, crops, and water.

Each state and community knows their own local environment and what is needed to protect its residents. More lax regulations regarding the use of pesticides in our landscapes is not the answer. I urge you to take action to protect these important state and local laws.

Thank you,
Beth Hooley
Niles, MI 49120-3126"
219,EPA-HQ-OPP-2024-0562-0243,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

We should have complete and accurate information about our food. Choices for organic products are extremely limited due to the monopoly on seed and we are FORCED to eat glyphosate and other dangerous substances because of this monopoly. The FDA should serve the citizens not big corporate lobbyists!!!!

Please do not override the states protections and help keep the public informed.

Thank you,
Julia Giordano
Gretna, LA 70056-7623"
220,EPA-HQ-OPP-2024-0562-0116,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Cheryl Richeson
Oklahoma City, OK 73170-8608"
221,EPA-HQ-OPP-2024-0562-0120,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Joanne Delapa
Akron, OH 44313-4776"
222,EPA-HQ-OPP-2024-0562-0300,"Posted by the Environmental Protection Agency on Feb 12, 2025","As a new grandmother and concerned citizen, I strongly encourage you to vehemently regulate pesticides.
Many of these are very toxic and our citizens health and soil health rely on you the Environmental PROTECTION Agency to look out for our health.
We operate a small farm ourselves and are very conscientious about what goes into our food...I want to preserve a future for my grandchild.
America needs to stop putting profits of big corporations before the well-being of people."
223,EPA-HQ-OPP-2024-0562-0302,"Posted by the Environmental Protection Agency on Feb 12, 2025","Companies should stand for the safety of their products and be prepared to defend them in court. At a minimum, all known harmful effects should be disclosed and published. EPA and other government agencies should be warning consumers about harmful products, rather than covering up for the companies."
224,EPA-HQ-OPP-2024-0562-0303,"Posted by the Environmental Protection Agency on Feb 12, 2025","The time is overdue for pesticide companies to be accountable for the health hazards caused by their products. I live in the Mississippi Delta where farming is done on a large scale.
Too many people living here develop cancer or Parkinsons disease to name only a couple of severe illnesses.
Now is the time to crack down and implement nation wide laws on the use of harmful chemicals in our country. It's gone on too long."
225,EPA-HQ-OPP-2024-0562-0306,"Posted by the Environmental Protection Agency on Feb 12, 2025","Keep pesticide protections for citizens in place!
Communities deserve the right to protect their schools, playgrounds, and workplaces from dangerous pesticides.
Do NOT grant protection to Bayer/Monsanto!
Force them to ensure their products are safe!"
226,EPA-HQ-OPP-2024-0562-0136,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

It’s actually horrifying that we have to demand this type of action from our government as you are supposed to protect us. Do your job. As a teacher I hear students saying that they don't trust government. Don't prove them right.

Thank you,
Maureen Heffern Ponicki
Oak Park, IL 60304-2129"
227,EPA-HQ-OPP-2024-0562-0321,"Posted by the Environmental Protection Agency on Feb 12, 2025","I am retired now. A few years ago I developed lymphoma which I believe could be related to exposure to farm chemicals when I was young. At that time no one knew the danger involved with handling these chemicals as well as proper methods to avoid excess exposure. We now are much better informed and need to use this knowledge to protect everyone, especially our young people from exposure to harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
John Woniak
Saint Paul, MN 55124-7116"
228,EPA-HQ-OPP-2024-0562-0323,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please ban Round Up immediately. The EPA should be protecting us and now has failed majorly. Every American has poor gut health, diseases are skyrocketing. Cancer, rampant. Taking away the ability to sue a company after the EPA’s massive failure to protect the public, is wrong on every level. Please ban this toxic chemical and hold companies to a higher standard. This is killing us, don’t protect the people who poisoned us."
229,EPA-HQ-OPP-2024-0562-0204,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Enough is enough! It’s time to protect American citizens health, not the pesticide industry's profits.

Significan risks have been found in a great percentage of fruits and vegetables. These two food groups are urged by our government to be eaten.

Regenerative farming practices have come to point of high production of products without all the negative toxic pesticides and artificial fertilizers. What good is high production, when the end product is likely to cause chronic disease and even death. Bottom line is the agriculture and food industry is all for making money, at the expense of the citizens health.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Sally Stuart
Fairbanks, AK 99701-8101"
230,EPA-HQ-OPP-2024-0562-0169,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Since the FDA and the EPA both ignore much of the science used by the European Commonwealth nations to ban or limit substances, we now freely use 1,500 chemicals that the EU does regulate far more stringently than we do.

Our farmers and ranchers cannot sell their products to many nations around the world because they are too toxic, and yet we freely feed our own citizens with them. We need global environmental laws, and a way to end all trade with nations who do not follow them. Today, that would include the US. As it is, we sell foods to China because they may well be our only customer outside of the Americas. That must be changed if we are to truly become part of a global economy.

Thank you,
Ronald Coffman
Akron, OH 44310-1520"
231,EPA-HQ-OPP-2024-0562-0122,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Patty Barga
Indianapolis, IN 46240-2671"
232,EPA-HQ-OPP-2024-0562-0224,"Posted by the Environmental Protection Agency on Feb 12, 2025","I grew up around pesticides all my life. My father loved them. He loved green lawns with no weeds in his gardens. We had well water and every day pumped it to drink cold fresh pesticide ladened water. May father died from complications due to Parkinson’s and Multiple myeloma. Ten years ago I developed thyroid cancer and my husband who lived in the same town but right in front of a farm died of cancer ten years ago. He was 58 yrs old. Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Patricia Malarkey
Fairfield, CT 06825-7229"
233,EPA-HQ-OPP-2024-0562-0229,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations that provide better protection then the EPA's broad and lenient and potentially outdated regulations do.

It's not clear how the name Environmental Protection Agency really applied of the agency protects the interested of toxic pesticide businesses.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws, especially since local laws have local residents' interests in mind.

Thank you,
CATHY GALLEHER
Garnet Valley, PA 19060-1226"
234,EPA-HQ-OPP-2024-0562-0199,"Posted by the Environmental Protection Agency on Feb 12, 2025","Americans need protection from harmful pesticides. Please reject efforts that try to overturn state and local pesticide rules. Local people know what their area needs to protect themselves, their children and the environment.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities. They also couldn't respond to emerging risks.

Please take serious action to protect local laws that apply to the area. You are in a position to protect the people in this country. Do that!

Thank you,
Julie Toman
Waukesha, WI 53188-4770"
235,EPA-HQ-OPP-2024-0562-0163,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. This includes laws designed to protect children and notify parents when toxic pesticides like glyphosate will be sprayed.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

If states and localities have implemented strong protections for their citizens, there is no reason to have the Federal government override those policies. Much of the new Administration states that they're concerned about ""Federal government overreach."" Well then, prove it and desist from overriding protections in states and municipalities.

Thank you,
Robert Rosofsky
Milton, MA 02186-1723"
236,EPA-HQ-OPP-2024-0562-0201,"Posted by the Environmental Protection Agency on Feb 12, 2025","As a retired early childhood teacher, I have worked for decades to protect young children from the spraying of toxic pesticides in and near their schools, playgrounds and neighborhoods. Please do not invalidate our state and local ordinances. While the federal government moves slowly to acknowledge and evaluate pesticides health dangers, citizens should have the right to vote to limit their use near our children.

Thank you,
Susan Corbin
Lopez Island, WA 98261-8199"
237,EPA-HQ-OPP-2024-0562-0180,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

As the EPA only reviews pesticides for possible re-regulation every 15 years, states often have found they need to tighten regulations to protect their citizens. In this sense, states with tighter regulations should have the right to keep those regulations tighter if they can show that to be in the best interests of their citizens.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Roger Williams
Rapidan, VA 22733-1826"
238,EPA-HQ-OPP-2024-0562-0265,"Posted by the Environmental Protection Agency on Feb 12, 2025","Thank you for listening to my concerns. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities from toxic pesticides.As a Pediatrician I m particularly concerned about the impact on children. We need to continue to have notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. Your decision will make a difference for generations.

Thank you,
Hilary Kobrin
Van Nuys, CA 91406-5637"
239,EPA-HQ-OPP-2024-0562-0205,"Posted by the Environmental Protection Agency on Feb 12, 2025","Federal regulators will soon decide whether to block hundreds of state and local pesticide laws - what happened to States' Rights? States often have more strict laws and that should be allowed to continue.

It would be one thing if the federal gov't was aggressive in getting rid of pesticides - but it's not. It takes years and years to ban 1 pesticide.

State and local gov't must be allowed to create and implement their own laws on pesticides IF they are more stringent than federal law.

Thank you,
Rona Fried
Huntington Station, NY 11746-1535"
240,EPA-HQ-OPP-2024-0562-0238,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children and seniors from toxic pesticides.

It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

The EPA reviews the safety of pesticides only once every fifteen (15) years, which in itself is ineadquate, so their standards may not reflect the latest science.

The EPA should not prioritize corporate profits over public safety!

I urge you to take serious action to protect these important local laws.

Thank you,
SUSAN A. HAMMER
Oakland, CA 94609-1443"
241,EPA-HQ-OPP-2024-0562-0245,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please reject any efforts that try to overturn state and local pesticide regulations.

People at the local level are more familiar than most, if not all, people at the national level with the needs of the people, pets, farms and wildlife at that location. Those at the federal level must prioritize among needs of the entire nation. In many cases, only those at the local level can view the local situation and local history concretely enough to be aware of risks and actual events to inform the best rules for preventing future catastrophe.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Margaret Blauvelt
Cloverdale, CA 95425-4421"
242,EPA-HQ-OPP-2024-0562-0250,"Posted by the Environmental Protection Agency on Feb 12, 2025",Donald Trump hates environmental laws and laws that protect threatened and endangered species and he breaks the law. What’s the purpose in making rules or passing laws if we have a felon as President and he is putting corrupt people in power who break the law too?
243,EPA-HQ-OPP-2024-0562-0261,"Posted by the Environmental Protection Agency on Feb 12, 2025","Saftey should be held at the highest level when it comes to agricultural chemicals. If there is ANY data, REGARDLESS if it comes from the EPA, that suggest harmful effects, such as being potential carcinogenic, it should be stated on all labels and related materials. Because their are strengths and limitations to study designs and laboratory and other methodologies, safety labels and related materials should always use the most cautious approach and provide all relevant data that may suggest harm."
244,EPA-HQ-OPP-2024-0562-0269,"Posted by the Environmental Protection Agency on Feb 12, 2025","The fact that they want immunity from charges of the harm their products cause, is proof that they know their products are causing harm! Harm to the people, the environment, and animals. They are scared for what is about to be exsposed and all the court cases pending against them. If you let this immunity go through, you are showing that you are putting big corporations over the safety and health of the American people. You are showing the American people that you are no longer capable of doing what is right to protect the American People and the amazing place we call home. Do what is right, stand with the American people and do not allow this immunity to go through!"
245,EPA-HQ-OPP-2024-0562-0271,"Posted by the Environmental Protection Agency on Feb 12, 2025","If your pesticides were as safe as you claim them to be, then you shouldn’t need immunity. Obviously there is something critically wrong with your products of choice. Our citizens deserve to live in a world free of this mess. We deserve to live our life where we don’t have to scan ingredients to make sure the product is good to purchase for our family. Cancer is on the rise and it doesn’t surprise me as we are EATING and DIGESTING CHEMICALS!!! Do better for us! Of course you want protection from these cases but it’s YOUR fault for allowing this to be placed on vegetables, fruits, wheat, and so on. You don’t deserve protection in these cases! Think of the people suffering because of your “great cause”. I think it’s bull that yall truly believe that these chemicals don’t harm people. There’s an underlying issue and common denominator that needs to be investigated for the good of humanity!! Know better and DO better!! God definitely didn’t design us to suffer our whole life! He intended for us to lean on Him and His creation! Yall play your own type of god and are killing people in the process! It’s time to wake up and actually act like you care about people!!"
246,EPA-HQ-OPP-2024-0562-0242,"Posted by the Environmental Protection Agency on Feb 12, 2025","Americans deserve to have a government that protects their interests over big corporations bottom lines. We already know that certain toxic pesticides are harmful to our health - that's why state and local regulations have already been created. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Mary Smith
Burbank, CA 91506"
247,EPA-HQ-OPP-2024-0562-0274,"Posted by the Environmental Protection Agency on Feb 12, 2025",Attourneys general should not have the power to overcome pesticide laws that are passed by towns and cities. Why should state officials have more say about the local envoirpnment than the people who actually live there?
248,EPA-HQ-OPP-2024-0562-0334,"Posted by the Environmental Protection Agency on Feb 12, 2025","Do not allow this rule change to go forward.
•The EPA required assessments can be too infrequent to reflect Best Available Science and the state assessments may be more current.
•The state assessments may reflect specific instances of local vulnerabilities (like proximity of especially sensitive populations to exposure, or increased risk due to historic overuse/cumulative effects in their state).
•Since January 20,2025, the administration has proceeded to defund and dismantle the EPA, so the American people will increasingly need to rely on state regulators to protect us from potential toxic impacts from pesticides.
I urge you to reject this rule change in its entirety.
Thank you.
B. Norton
Olympia, WA"
249,EPA-HQ-OPP-2024-0562-0335,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

We know the dangers of many pesticides and chemicals used in them. Why would you allow dangerous pesticides to be used? Is it all about money for you too? Our children and the earth need to be protected.

We have been told that states should be allowed to make its decisions and laws. Now you want to give more power to the federal government? It can’t be both.

I urge you to take serious action to protect these important local laws.

Thank you,
Mary Young
Athens, GA 30606-1640"
250,EPA-HQ-OPP-2024-0562-0337,"Posted by the Environmental Protection Agency on Feb 12, 2025","Why would you want to change regulations and expose Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations and do your job to protect Americans...and not the corporations pushing for these changes.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. It's disappointing the EPA is even considering doing this.

Thank you,
Mark Crowe
Wilmington, NC 28411-8009"
251,EPA-HQ-OPP-2024-0562-0338,"Posted by the Environmental Protection Agency on Feb 12, 2025","I've lost 2 friends and a dog to cancer-pancreatic, colon and liver - in the last 6 months....2 more friends are fighting leukemia and bladder cancer....PLEASE don't roll back or eliminate last to protect us....we count on you to be our voice!

Thank you,
Mary T. Meagher
Delton, MI 49046-9440"
252,EPA-HQ-OPP-2024-0562-0339,"Posted by the Environmental Protection Agency on Feb 12, 2025","I am writing to urge EPA to leave in place all state and local pesticide regulations and reject any attempt to weaken these local regulations. Americans need the ability for our local leaders to protect us from toxic chemicals promoted by large corporate agribusiness and chemical companies. Our health and the health of the environment is at stake. We must put health before corporate profits, and this means leaving local jurisdictions with the power to limit the harmful effects of pesticides and other toxic chemicals.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Sam Butler
Los Angeles, CA 90045-2753"
253,EPA-HQ-OPP-2024-0562-0340,"Posted by the Environmental Protection Agency on Feb 12, 2025","Hi my name is Katie Jones. I am a mom of a 10 mo old and I'm a foster mom here in Colorado. As a mom, I am urging you to please think about the children. I ask you to protect Americans from harmful pesticides by rejecting any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you for taking the time to listen.

Thank you,
Katherine Jones
Westminster, CO 80031-2603"
254,EPA-HQ-OPP-2024-0562-0345,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I strongly request that you reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including children and other vulnerable people, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

Please work to protect these important local laws.

Thank you,
Sharon Morris
San Leandro, CA 94577-1831"
255,EPA-HQ-OPP-2024-0562-0347,"Posted by the Environmental Protection Agency on Feb 12, 2025","Why should citizens need to demand they be protected from harmful chemicals? This should automatically be your goal. It’s time the federal government put citizens first. That an agency plans to protect companies and pesticides rather than citizens is abhorrent.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Nancy Otis
Reno, NV 89511-5322"
256,EPA-HQ-OPP-2024-0562-0350,"Posted by the Environmental Protection Agency on Feb 12, 2025","We need to retain the ability to determine our own rules at state and municipal levels as it pertains to any sort of chemical or pesticide use. Families deserve the right to care for their own! And there are far better pest management strategies that don't involve harmful chemicals.

Please protect Americans from harmful pesticides.

I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Charles White
Nashville, TN 37207-5734"
257,EPA-HQ-OPP-2024-0562-0351,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. I have lost a cousin and her mother, my aunt, to cancer after they lived much of their lives in pesticides on a farm where now banned chemicals were sprayed and stored. We can't afford to lose lives, good health, and the work people can do if they are healthy and protected from harmful chemical pesticides! We and our children and generations to come need nontoxic environments: so our pesticide laws need to be enforced and strengthened, not ignored: for the health of our country!!

Thank you,
Kim Aikawa-Olin
Oakland, CA 94602-2514"
258,EPA-HQ-OPP-2024-0562-0354,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Children, are particularly vulnerable to negative, even dangerous, effect from exposure to toxic pesticides. As a grandparent and school teacher, I am passionate about health safety for children now and for their future.

I urge you to take serious action to protect these important local laws.

Thank you,
Karen Drygas
San Jose, CA 95120-3336"
259,EPA-HQ-OPP-2024-0562-0287,"Posted by the Environmental Protection Agency on Feb 12, 2025","I support the Environmental Protection Agency’s effort to modify labeling requirements for pesticides and devices, since clear and accurate labeling is essential for public safety, environmental protection, and informed consumer choices. The current labeling system can sometimes be confusing or misleading, potentially leading to misuse of pesticides, harm to nontarget species, and environmental contamination.

By improving labeling regulations, the EPA can enhance transparency and ensure that users, including farmers, gardeners, and pest control professionals, have the necessary information to apply pesticides responsibly. Ipdated labels could also include clearer instructions on safe disposal and environmental precautions, which would help reduce pollution and protect biodiversity.

However, I encourage the EPA to collaborate closely with scientific experts and environmental groups to strike a balance between regulatory clarity and industry feasibility. Implementing changes that are practical and scientifically backed will ensure compliance and maximize positive outcomes.

I believe this rulemaking is a step in the right direction toward improving pesticide safety and environmental sustainability."
260,EPA-HQ-OPP-2024-0562-0288,"Posted by the Environmental Protection Agency on Feb 12, 2025",These companies must be held liable and cannot and should not be given immunity from the harmful effects of the poisonous chemicals sprayed on products and sold the the American people.
261,EPA-HQ-OPP-2024-0562-0289,"Posted by the Environmental Protection Agency on Feb 12, 2025","Americans are the sickest we have ever been and this in part is due to constant exposure to harmful pesticides. It is omnipresent in our food, water, soil, etc. I urge you to block/reject any attempt to overturn state and local authority’s ability to regulate harmful chemicals. These chemicals should never be in our food supply, much less our communities- schools, playgrounds, etc.

Aston Hudson
Oklahoma"
262,EPA-HQ-OPP-2024-0562-0294,"Posted by the Environmental Protection Agency on Feb 12, 2025","There needs to be transparency. Keeping families safe by making healthy products. I do not agree with immunity for companies to hide behind. It is simple, make a product that is safe and effective!"
263,EPA-HQ-OPP-2024-0562-0297,"Posted by the Environmental Protection Agency on Feb 12, 2025",Absolutely NO immunity from liability for products and chemicals that are toxic to humans and destroy our soil. We have had enough! If their pesticides are safe than there is no need for a liability shield!
264,EPA-HQ-OPP-2024-0562-0272,"Posted by the Environmental Protection Agency on Feb 12, 2025",Blanket immunity is a horrible idea. One can only look at corporate corruption throughout our short history as a nation to tell you why this is the case. It wasn't long ago big tobacco faked science to show smoking is healthy.
265,EPA-HQ-OPP-2024-0562-0233,"Posted by the Environmental Protection Agency on Feb 12, 2025","As a MAHA supporter, I am acutely aware that our agricultural system needs an overhaul if we hope to have any chance of securing the health of all life on Earth. Today, I'd like to address just one of the myriad changes that need to be made--please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Aleks Kosowicz
Abrams, WI 54101-9422"
