,Unnamed: 0,ID,Date,Text,cleaned_message,polarity,subjectivity
281,281,EPA-HQ-OPP-2024-0562-0276,"Posted by the Environmental Protection Agency on Feb 12, 2025","It is your agency’s responsibility to protect American citizens from environmental toxins. Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Deb Schult
Ackley, IA 50601-1515","It is your agency’s responsibility to protect American citizens from environmental toxins. Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Ackley, IA 50601-1515",0.03333333333333334,0.27083333333333337
282,282,EPA-HQ-OPP-2024-0562-0263,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. Yahweh created the earth, and it was perfect. We were to eat from the earth to get minerals and nutrients into our body. Now we have chemicals from food, water and air going into everything it lands on. When is it enough. That is why cancer is so widespread that is a fact. Humans were to be responsible for taking good care of the earth and it is a shame how that job was ignored by certain people who do not care about animal life or human life. The bible says Yahweh will destroy those who are destroying the earth. That was a warning from God. America is the biggest user of chemicals even in warfare as we know in the Vietnam War. Many children were born deformed from the use of Agent Orange and other chemicals in Vietnam. Ane the American soldiers had horrible skin diseases from being sprayed upon too. Americal should have learned a lesson back then. These people who are getting rich from these chemical companies are not going to get away from all the harm they did. There are people behind these companies who are making these decisions, and they will have to answer to the Almighty Creator at Judgement. There will be no explanation they will be able to give to God for destroying the earth and killing his creation. Let this be a warning before you decide to go ahead with your agendas. God gave you a warning. Read your bibles and repent. Yashua is coming soon! Take this seriously and don't hate the messenger for lovingly warning people.

Thank you,
Yvonne Mirtavoosi
Menomonee Falls, WI 53051-0539","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. Yahweh created the earth, and it was perfect. We were to eat from the earth to get minerals and nutrients into our body. Now we have chemicals from food, water and air going into everything it lands on. When is it enough. That is why cancer is so widespread that is a fact. Humans were to be responsible for taking good care of the earth and it is a shame how that job was ignored by certain people who do not care about animal life or human life. The bible says Yahweh will destroy those who are destroying the earth. That was a warning from God. America is the biggest user of chemicals even in warfare as we know in the Vietnam War. Many children were born deformed from the use of Agent Orange and other chemicals in Vietnam. Ane the American soldiers had horrible skin diseases from being sprayed upon too. Americal should have learned a lesson back then. These people who are getting rich from these chemical companies are not going to get away from all the harm they did. There are people behind these companies who are making these decisions, and they will have to answer to the Almighty Creator at Judgement. There will be no explanation they will be able to give to God for destroying the earth and killing his creation. Let this be a warning before you decide to go ahead with your agendas. God gave you a warning. Read your bibles and repent. Yashua is coming soon! Take this seriously and do not hate the messenger for lovingly warning people.


Menomonee Falls, WI 53051-0539",0.07075396825396826,0.4484920634920634
283,283,EPA-HQ-OPP-2024-0562-0213,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. We are now experiencing very few, if any insects in our yard, and have lost a significant amount of bee hives in the last few years. We attribute it to too many pesticides in the environment. They are not healthy for humans either.

Thank you,
T Thomas
Capitola, CA 95010-2848","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. We are now experiencing very few, if any insects in our yard, and have lost a significant amount of bee hives in the last few years. We attribute it to too many pesticides in the environment. They are not healthy for humans either.


Capitola, CA 95010-2848",0.019166666666666665,0.3648958333333333
284,284,EPA-HQ-OPP-2024-0562-0283,"Posted by the Environmental Protection Agency on Feb 12, 2025",Let states and localities of the authority decide for themselves.,Let states and localities of the authority decide for themselves.,0.0,0.0
285,285,EPA-HQ-OPP-2024-0562-0295,"Posted by the Environmental Protection Agency on Feb 12, 2025","EPA Environmental Protection Agency

It is time for you to do your job - Protect Americans against corporations who are poisoning our food, water, air, the soil, animals, and PEOPLE.

You work for us","EPA Environmental Protection Agency

It is time for you to do your job - Protect Americans against corporations who are poisoning our food, water, air, the soil, animals, and PEOPLE.

You work for us",0.0,0.0
286,286,EPA-HQ-OPP-2024-0562-0262,"Posted by the Environmental Protection Agency on Feb 12, 2025",See attached file(s),See attached file(s),0.0,0.0
287,287,EPA-HQ-OPP-2024-0562-0316,"Posted by the Environmental Protection Agency on Feb 12, 2025",Farmer Support of EPA Clarifying Its Labeling Authority,Farmer Support of EPA Clarifying Its Labeling Authority,0.0,0.0
288,288,EPA-HQ-OPP-2024-0562-0367,"Posted by the Environmental Protection Agency on Feb 12, 2025","Pesticides like glyphosate have been linked to cancer, reproductive harm and other serious health issues. State and local governments have stepped up to regulate these toxic chemicals where federal laws fall short – but the pesticide industry is lobbying to eliminate these protections.

If the EPA grants this petition, pesticide companies would have free rein to put their profits over public health and environment. We cannot let that happen.

The EPA answers to the people, not the pesticide industry.

Local communities know what’s best for their residents and their unique environment, and they deserve the right to enact stronger protections when federal standards fail to address their needs.

The EPA MUST protect local pesticide laws, not corporate greed!

Thank you,
John Zimmer
Mason, WI 54856-3975","Pesticides like glyphosate have been linked to cancer, reproductive harm and other serious health issues. State and local governments have stepped up to regulate these toxic chemicals where federal laws fall short – but the pesticide industry is lobbying to eliminate these protections.

If the EPA grants this petition, pesticide companies would have free rein to put their profits over public health and environment. We cannot let that happen.

The EPA answers to the people, not the pesticide industry.

Local communities know what is best for their residents and their unique environment, and they deserve the right to enact stronger protections when federal standards fail to address their needs.

The EPA MUST protect local pesticide laws, not corporate greed!


Mason, WI 54856-3975",0.0847985347985348,0.3341575091575092
289,289,EPA-HQ-OPP-2024-0562-0378,"Posted by the Environmental Protection Agency on Feb 12, 2025","Why would we give yet another industry immunity when this one we KNOW is poisoning Americans, tainting our water and costing our country. Pesticides and fertilizer companies can pay for their products and take responsibility for what they have knowingly done and continue to do. People deserve to be protected","Why would we give yet another industry immunity when this one we KNOW is poisoning Americans, tainting our water and costing our country. Pesticides and fertilizer companies can pay for their products and take responsibility for what they have knowingly done and continue to do. People deserve to be protected",0.0,0.0
290,290,EPA-HQ-OPP-2024-0562-0369,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. It is important to retain and strengthen laws against harmful chemicals, where further research indicates that the approval was unwarrented. In many cases, this is exactly what states have done.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children and me who suffer with severe allergies, from toxic pesticides. It would also keep states from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks. As someone who suffers severely from chemical allergies, I am writing to preserve my own health, and the health of people like me.

I urge you not only to take serious action to protect these important local laws, but also strengthen national laws based upon recent research, as many states have done.

Thank you,
Susan Lincke
River Grove, IL 60171-1710","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. It is important to retain and strengthen laws against harmful chemicals, where further research indicates that the approval was unwarrented. In many cases, this is exactly what states have done.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children and me who suffer with severe allergies, from toxic pesticides. It would also keep states from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks. As someone who suffers severely from chemical allergies, I am writing to preserve my own health, and the health of people like me.

I urge you not only to take serious action to protect these important local laws, but also strengthen national laws based upon recent research, as many states have done.


River Grove, IL 60171-1710",0.09429824561403509,0.4929824561403509
291,291,EPA-HQ-OPP-2024-0562-0326,"Posted by the EPA on Feb 12, 2025","Ban Round up a court of law agrees they cause cancer, among many other things as well. Americans deserve a healthy soil and I’m urging you to not pass legislature allowing this any longer. Americans have a right to sue these companies that are harming them.","Ban Round up a court of law agrees they because cancer, among many other things as well. Americans deserve a healthy soil and I am urging you to not pass legislature allowing this any longer. Americans have a right to sue these companies that are harming them.",0.19214285714285714,0.4621428571428571
292,292,EPA-HQ-OPP-2024-0562-0377,"Posted by the Environmental Protection Agency on Feb 12, 2025","It is ridiculous and dangerous to rescind laws that were specifically designed to protect adults, children, pets, livestock, parks, forests, lakes, rivers, the oceans. All of these are at risk for severe harm from profit seeking corporations. The job of the EPA is to protect the environment and the people from harm, not to make it easier for profiteers to inflict it. Don't even consider this petition.

As a veterinarian, I have seen the harm done to livestock and farming communities by rampant uncontrolled use of dangerous chemicals. Respect the rules and regulations developed by states and local communities to protect their citizens from toxins in the environment.

I urge you to take serious action to protect these important local laws. Do your job to protect us! Do not cave to the demands of pesticide producers and those who profit from their products.

Thank you,
Richard Timmins
Freeland, WA 98249-9518","It is ridiculous and dangerous to rescind laws that were specifically designed to protect adults, children, pets, livestock, parks, forests, lakes, rivers, the oceans. All of these are at risk for severe harm from profit seeking corporations. The job of the EPA is to protect the environment and the people from harm, not to make it easier for profiteers to inflict it. Do not even consider this petition.

As a veterinarian, I have seen the harm done to livestock and farming communities by rampant uncontrolled use of dangerous chemicals. Respect the rules and regulations developed by states and local communities to protect their citizens from toxins in the environment.

I urge you to take serious action to protect these important local laws. Do your job to protect us! Do not cave to the demands of pesticide producers and those who profit from their products.


Freeland, WA 98249-9518",-0.1407407407407407,0.5407407407407407
293,293,EPA-HQ-OPP-2024-0562-0362,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

The EPA and federal government is not doing their job relative to dangerous chemical use and protecting our food supply. If they were, state and local governments would not need to enact stricter regulations.

I urge you to take serious action to protect these important local laws, but even more importantly, fix woefully inadequate protections at the EPA and FDA.

Thank you,
DEVON ARNOLD
Waukesha, WI 53189-6886","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

The EPA and federal government is not doing their job relative to dangerous chemical use and protecting our food supply. If they were, state and local governments would not need to enact stricter regulations.

I urge you to take serious action to protect these important local laws, but even more importantly, fix woefully inadequate protections at the EPA and FDA.


Waukesha, WI 53189-6886",0.02944444444444445,0.40444444444444444
294,294,EPA-HQ-OPP-2024-0562-0383,"Posted by the Environmental Protection Agency on Feb 12, 2025","EPA, you are the governmental agency that is supposed to protect us from something we have little to no control over.

Just as a history, my mother died from toxic pesticides (Round Up), having suffered serious complications from Non-Hodgkins lymphoma. Her situation was self-inflicted. She doused all weeds with that toxic stuff and was not aware of the harmful consequences at the time. Now we know that it is seriously detrimental to our health.

If you don't do something, no one else will. Please take action!

Thank you,
Carolyn Koenig
Grapevine, TX 76051-5620","EPA, you are the governmental agency that is supposed to protect us from something we have little to no control over.

Just as a history, my mother died from toxic pesticides (Round Up), having suffered serious complications from Non-Hodgkins lymphoma. Her situation was self-inflicted. She doused all weeds with that toxic stuff and was not aware of the harmful consequences at the time. Now we know that it is seriously detrimental to our health.

If you do not do something, no one else will. Please take action!


Grapevine, TX 76051-5620",-0.17569444444444446,0.4305555555555556
295,295,EPA-HQ-OPP-2024-0562-0368,"Posted by the Environmental Protection Agency on Feb 12, 2025","To EPA,
It’s imperative to keep our country safe and clean from toxins that can be harmful to our communities. The manufacturers should be held to the same standards as anyone who makes any given product. We demand accountability for anyone producing pesticides and chemicals. We have a right to protect ourselves against the harmful effects if they are harmful. Don’t produce a product that’s harmful if you don’t want to be held responsible. Produce a safe product if you care about the safety of our children, animals and yourselves. Thank you for your time and consideration.","To EPA,
It is imperative to keep our country safe and clean from toxins that can be harmful to our communities. The manufacturers should be held to the same standards as anyone who makes any given product. We demand accountability for anyone producing pesticides and chemicals. We have a right to protect ourselves against the harmful effects if they are harmful. Do not produce a product that is harmful if you do not want to be held responsible. Produce a safe product if you care about the safety of our children, animals and yourselves. ",0.3087301587301587,0.4851190476190476
296,296,EPA-HQ-OPP-2024-0562-0359,"Posted by the Environmental Protection Agency on Feb 12, 2025",The states should not be robbed of their right to label dangerous poisons as they see fit. This is a gross overreach by the EPA.,The states should not be robbed of their right to label dangerous poisons as they see fit. This is a gross overreach by the EPA.,0.021428571428571436,0.45892857142857146
297,297,EPA-HQ-OPP-2024-0562-0371,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. The local communities need to be able to make their own rules and restrictions for the places they cherish as well as protecting the environment and the health of its own citizens.

EPA needs to evaluate pesticides much more often than every 15 years to reflect the actual current dangers of these chemicals based on more current scientific testing. Lives are endangered every day with continued use of many pesticides.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Nancy Miles
Hanover, NH 03755-1266","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. The local communities need to be able to make their own rules and restrictions for the places they cherish as well as protecting the environment and the health of its own citizens.

EPA needs to evaluate pesticides much more often than every 15 years to reflect the actual current dangers of these chemicals based on more current scientific testing. Lives are endangered every day with continued use of many pesticides.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Hanover, NH 03755-1266",0.16708333333333333,0.4345833333333333
298,298,EPA-HQ-OPP-2024-0562-0382,"Posted by the Environmental Protection Agency on Feb 12, 2025","We want you to stop harmful pesticides from harming our children and other vulnerable people. . Please reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments from poisonous chemicals. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

My husband and I ask you to take serious action to protect these important local laws.

Thank you,
K Adkins-Hastings
Decatur, GA 30030-2056","We want you to stop harmful pesticides from harming our children and other vulnerable people. . Please reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments from poisonous chemicals. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

My husband and I ask you to take serious action to protect these important local laws.


Decatur, GA 30030-2056",0.00151515151515152,0.3674242424242424
299,299,EPA-HQ-OPP-2024-0562-0365,"Posted by the Environmental Protection Agency on Feb 12, 2025","I am writing to you as a person who cares deeply about quality of life. I volunteer most of my week to service in the community. I also stay on top of the latest scientific developments and health issues. I am asking you to protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Vie Thorgren
Denver, CO 80237-1017","I am writing to you as a person who cares deeply about quality of life. I volunteer most of my week to service in the community. I also stay on top of the latest scientific developments and health issues. I am asking you to protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Denver, CO 80237-1017",0.11726190476190479,0.4261904761904762
300,300,EPA-HQ-OPP-2024-0562-0374,"Posted by the Environmental Protection Agency on Feb 12, 2025","Unregulated pesticides in our communities are a threat not only to biodiversity, but to human health. There is significant evidence that pesticide exposure causes adverse health outcomes for people, including children. Please maintain existing labeling and regulations at the federal level for pesticide use.","Unregulated pesticides in our communities are a threat not only to biodiversity, but to human health. There is significant evidence that pesticide exposure causes adverse health outcomes for people, including children. Please maintain existing labeling and regulations at the federal level for pesticide use.",0.125,0.6583333333333333
301,301,EPA-HQ-OPP-2024-0562-0373,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Thank you,
Robin Yang
Ely, MN 55731-8326","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.


Ely, MN 55731-8326",0.0,0.0
302,302,EPA-HQ-OPP-2024-0562-0361,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I am a 2x cancer survivor, a mother, a grandmother, and a patient navigator at a cancer center. I have seen the damage that pesticides can cause. Please save our country from giving cancer to all who are around us with these harmful chemicals! And please spare my family from any further cancer! I urge you to take serious action to protect these important local laws.

Thank you,
Marina Posvar
Pittsburgh, PA 15221-3127","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I am a 2x cancer survivor, a mother, a grandmother, and a patient navigator at a cancer center. I have seen the damage that pesticides can cause. Please save our country from giving cancer to all who are around us with these harmful chemicals! And please spare my family from any further cancer! I urge you to take serious action to protect these important local laws.


Pittsburgh, PA 15221-3127",0.0013888888888888933,0.35555555555555557
303,303,EPA-HQ-OPP-2024-0562-0381,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Also, I also request that, an extension of the public comment period on this petition. The Federal Register notice announcing receipt of the petition and comment period was published on January 21, 2025, the petition itself was not included until January 28, 2025. We the public cannot provide meaningful public comments without the petition and supporting materials. We have other pressing matters that make it difficult to prepare comments by the February 20, 2025 deadline. We ask that the public comment period be extended to March 22, 2025.

Thank you, Mary P Honis

Thank you,
Mary Honis
Syracuse, NY 13215-9531","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Also, I also request that, an extension of the public comment period on this petition. The Federal Register notice announcing receipt of the petition and comment period was published on January 21, 2025, the petition itself was not included until January 28, 2025. We the public cannot provide meaningful public comments without the petition and supporting materials. We have other pressing matters that make it difficult to prepare comments by the February 20, 2025 deadline. We ask that the public comment period be extended to March 22, 2025.




Syracuse, NY 13215-9531",0.014814814814814817,0.3365740740740741
304,304,EPA-HQ-OPP-2024-0562-0322,"Posted by the Environmental Protection Agency on Feb 12, 2025","You must prohibit the deployment of certain pesticides proven to affect human health such as glyphosate (“Roundup”) to protect Americans from harmful pesticides. You are The ENVIRONMENTAL PROTECTION agency, NOT the chemical manufacturer’s protection agency. Further, because you are understaffed and overwhelmed by the extensive number of chemicals in use, your analyses and toxicity determinations proceed at a “snail’s pace.” State and local governments must be permitted to respond to and address environmental and health problems within their jurisdiction without having to wait for federal action, especially now as Trump pursues an agenda of essentially debilitating federal agencies under the guise of “cost savings.”

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Alicia Mason-Miller
Ranchos De Taos, NM 87557-9710","You must prohibit the deployment of certain pesticides proven to affect human health such as glyphosate (“Roundup”) to protect Americans from harmful pesticides. You are The ENVIRONMENTAL PROTECTION agency, NOT the chemical manufacturer’s protection agency. Further, because you are understaffed and overwhelmed by the extensive number of chemicals in use, your analyses and toxicity determinations proceed at a “snail’s pace.” State and local governments must be permitted to respond to and address environmental and health problems within their jurisdiction without having to wait for federal action, especially now as Trump pursues an agenda of essentially debilitating federal agencies under the guise of “cost savings.”

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Ranchos De Taos, NM 87557-9710",0.025330687830687832,0.3928571428571429
305,305,EPA-HQ-OPP-2024-0562-0150,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please consider the health and quality of lives affected by the irresponsible and misuse of chemicals in use in our lives today. Neurological diseases are on the rise! Families that never had neurological problems in family history are now experience diseases as Parkinson’s, forms of dementia, MLS. Protect the future and health of the human race!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Gloria Richman
Sun City, AZ 85351-3419","Please consider the health and quality of lives affected by the irresponsible and misuse of chemicals in use in our lives today. Neurological diseases are on the rise! Families that never had neurological problems in family history are now experience diseases as Parkinson’s, forms of dementia, MLS. Protect the future and health of the human race!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Sun City, AZ 85351-3419",0.01180555555555556,0.32430555555555557
306,306,EPA-HQ-OPP-2024-0562-0172,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

I have taught landscape design and vegetable gardening for 40 years. I have a degree from Stanford University and have studied the effects of pesticides for many years. Please do not override the sanity of our state laws regarding these poisons.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Lewis Crusha
El Cajon, CA 92019-3579","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

I have taught landscape design and vegetable gardening for 40 years. I have a degree from Stanford University and have studied the effects of pesticides for many years. Please do not override the sanity of our state laws regarding these poisons.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


El Cajon, CA 92019-3579",0.05833333333333334,0.37878787878787873
307,307,EPA-HQ-OPP-2024-0562-0171,"Posted by the Environmental Protection Agency on Feb 12, 2025","If anything, we need to come up with something that isn't going to kill us while protecting our agricultural industry and the people who work in it and the people who eat the products. Right now, we are poisoning every aspect just to get nice looking produce.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Susan Rodriguez
Scottsdale, AZ 85260-5514","If anything, we need to come up with something that is not going to kill us while protecting our agricultural industry and the people who work in it and the people who eat the products. Right now, we are poisoning every aspect just to get nice looking produce.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Scottsdale, AZ 85260-5514",0.08561507936507935,0.433531746031746
308,308,EPA-HQ-OPP-2024-0562-0174,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. Stop pandering to the Agri-Chemical-Industrial complex. Get some guts and spinal support that will keep you from ""giving in"" to the industries you are supposed to be regulating to protect Americans of ALL ages. For once in your careers, PUT AMERICA'S HEALTH FIRST; not the profits of the companies you are mandated to oversee.

Thank you,
Ruth E. Ulvog
Spring Lake Park, MN 55432-2669","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws. Stop pandering to the Agri-Chemical-Industrial complex. Get some guts and spinal support that will keep you from ""giving in"" to the industries you are supposed to be regulating to protect Americans of ALL ages. For once in your careers, PUT AMERICA'S HEALTH FIRST; not the profits of the companies you are mandated to oversee.


Spring Lake Park, MN 55432-2669",0.007638888888888894,0.36666666666666664
309,309,EPA-HQ-OPP-2024-0562-0248,"Posted by the Environmental Protection Agency on Feb 12, 2025","I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Thank you,
David Sobelson
Woodburn, OR 97071-7736","I urge you to reject any efforts that try to overturn state and local pesticide regulations.


Woodburn, OR 97071-7736",0.0,0.0
