,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
7289,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,240",
7290,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7291,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,645",
7292,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, AMARILLO R, VGXP01 - ACRES HARVESTED",TOTAL,NOT SPECIFIED,537,
7293,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, APOLLO TM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,209,
7294,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, BRAVO TM - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7295,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, C/T/Z R - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,059",
7296,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CALYPSO TM - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7297,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CASCADE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,699,
7298,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CASHMERE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,91,
7299,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CENTENNIAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7300,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CHINOOK - ACRES HARVESTED",TOTAL,NOT SPECIFIED,409,
7301,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CITRA R, HBC 394 - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,014",
7302,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CLUSTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7303,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, COMET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,108,
7304,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, CRYSTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7305,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, EKUANOT R, HBC 366 - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7306,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, EL DORADO R - ACRES HARVESTED",TOTAL,NOT SPECIFIED,242,
7307,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, ELANI TM YQH 1320 - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8,
7308,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, EUREKA! TM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,525,
7309,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, EXPERIMENTAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7310,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, GALENA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7311,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, HALLERTAUER MAGNUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7312,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, HALLERTAUER MITTELFRUHER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,159,
7313,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, HELIOS TM HS15619 - ACRES HARVESTED",TOTAL,NOT SPECIFIED,503,
7314,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, IDAHO 7 R - ACRES HARVESTED",TOTAL,NOT SPECIFIED,290,
7315,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, IDAHO GEM TM - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7316,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, LOTUS - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7317,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, MOSAIC R, HBC 369 - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,120",
7318,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, MT. RAINIER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,66,
7319,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, NORTHERN BREWER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,0,
7320,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, OTHER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,510,
7321,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, PALISADE R, YCR 4 - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7322,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, SAAZ - ACRES HARVESTED",TOTAL,NOT SPECIFIED,380,
7323,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, SABRO R HBC 438 - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7324,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, SIMCOE R, YCR 14 - ACRES HARVESTED",TOTAL,NOT SPECIFIED,257,
7325,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, SULTANA - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7326,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, TALUS R, HBC 692 - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7327,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, TRIUMPH - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7328,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, WILLAMETTE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,459,
7329,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,HOPS,"HOPS, ZAPPA TM - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7330,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,LENTILS,LENTILS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"18,000",
7331,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,100",
7332,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,MINT,"MINT, SPEARMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,700,
7333,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,000",
7334,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,ONIONS,"ONIONS, DRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,900",
7335,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,000",
7336,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"329,500",
7337,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,SAFFLOWER,SAFFLOWER - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,500",
7338,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"174,600",
7339,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,035,000",
7340,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"395,000",
7341,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,000",
7342,SURVEY,2023,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"630,000",
7343,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,BEANS,"BEANS, SNAP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,600",
7344,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,050,000",
7345,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"90,000",
7346,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,647,000",
7347,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"410,000",
7348,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"230,000",
7349,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"180,000",
7350,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"420,000",
7351,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"230,000",
7352,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"190,000",
7353,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"37,000",
7354,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,000",
7355,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,000",
7356,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,290,
7357,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7358,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,255,
7359,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"17,000",
7360,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"15,400",
7361,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,300,000",
7362,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,SWEET CORN,SWEET CORN - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,700",
7363,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"780,000",
7364,SURVEY,2023,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"780,000",
7365,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,310,000",
7366,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"120,000",
7367,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,775,000",
7368,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"530,000",
7369,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"260,000",
7370,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"270,000",
7371,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7372,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7373,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7374,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,MELONS,"MELONS, WATERMELON - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,900",
7375,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900",
7376,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,MINT,"MINT, SPEARMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600",
7377,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,500",
7378,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,480,000",
7379,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"335,000",
7380,SURVEY,2023,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"335,000",
7381,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,550,000",
7382,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"380,000",
7383,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,915,000",
7384,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,010,000",
7385,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"260,000",
7386,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"750,000",
7387,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,070,000",
7388,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"290,000",
7389,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"780,000",
7390,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"90,000",
7391,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"40,000",
7392,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"50,000",
7393,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,51,
7394,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7395,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7396,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"95,000",
7397,SURVEY,2023,YEAR,,STATE,IOWA,19.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,880,000",
7398,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,000",
7399,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,CANOLA,CANOLA - ACRES HARVESTED,TOTAL,NOT SPECIFIED,700,
7400,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,150,000",
7401,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"330,000",
7402,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"94,000",
7403,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"94,000",
7404,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"21,506,000",
7405,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,795,000",
7406,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,060,000",
7407,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"735,000",
7408,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,880,000",
7409,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,140,000",
7410,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"740,000",
7411,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"115,000",
7412,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"100,000",
7413,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,000",
7414,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,650,
7415,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7416,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7417,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"30,000",
7418,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,250,000",
7419,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"90,000",
7420,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,980,000",
7421,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,SUNFLOWER,SUNFLOWER - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"31,000",
7422,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,000",
7423,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"26,000",
7424,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,750,000",
7425,SURVEY,2023,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,750,000",
7426,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,500,000",
7427,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"80,000",
7428,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,967,000",
7429,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
7430,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,980,000",
7431,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"90,000",
7432,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,210",
