"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","122","42.9"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","247","27.2"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","196","29.1"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","51","59.5"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (0.1 TO 4.9 ACRES)","406","28.4"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","273","32.3"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","133","30.2"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","406","28.4"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","289","25.1"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","117","44.3"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","277,648","13.5"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","274,528","13.4"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","6,500","95.7"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","3,120","67.8"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 49.9 ACRES)","48","65.2"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","356","28.0"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 449 ACRES)","211","26.6"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (50.0 TO 99.9 ACRES)","118","31.6"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (500 OR MORE ACRES)","106","23.4"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","1","(H)"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","838","18.5"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","839","18.4"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","815","18.2"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","5","95.7"
"CENSUS","2023","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","48","65.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 24.9 ACRES)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","3","96.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","11,712","62.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","13,998","60.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,710","43.2"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","25,080","45.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","630","(H)"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 99.9 ACRES)","109","45.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","89","52.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 499 ACRES)","23","(H)"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","132","50.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","89","39.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","221","30.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","200","37.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","21","(H)"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","7,150","33.4"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","53,971","37.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","61,121","31.0"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","36,899","59.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","17,363","33.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","6,859","59.4"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 24.9 ACRES)","65","50.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","47","66.9"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (25.0 TO 49.9 ACRES)","176","36.9"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 OR MORE ACRES)","68","36.9"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","176","26.5"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","180","26.9"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","356","20.4"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","70","35.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","287","25.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","88","33.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","44,529","22.5"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","39,775","41.2"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","84,304","24.4"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","8,195","36.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","72,174","29.2"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","3,935","43.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 24.9 ACRES)","1,057","15.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","134","22.4"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (25.0 TO 49.9 ACRES)","305","26.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 OR MORE ACRES)","46","63.5"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (50.0 TO 99.9 ACRES)","265","16.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","1,100","12.2"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","707","15.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1,807","6.0"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","181","30.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","1,446","9.2"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","202","25.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","131,804","16.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","391,854","10.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","523,658","6.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","162,291","24.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","324,873","15.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","36,515","28.9"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 49.9 ACRES)","4,570","6.3"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","744","13.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 499 ACRES)","336","23.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (50.0 TO 99.9 ACRES)","828","15.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (500 OR MORE ACRES)","221","22.4"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","2,428","5.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","4,271","5.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","6,699","4.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","644","17.1"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","5,612","4.5"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","508","12.6"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","118","91.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","127","84.2"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","6","53.7"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","121","88.8"
"CENSUS","2023","YEAR","","STATE","UTAH","49","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)"," (D)","(D)"
